Nummer;Datum;Ort;Name_voll;GND_x;Wiki_x;Absender/Empfänger;Journalnummer;Aufbewahrungsort_Kürzel;Aufbewahrungsort;Aufbewahrungsinstitution;Zusatz;Druck;Jahr;Kommentar;VON/AN;GND_y;Wiki_y;person_id;name_gnd;gender_gnd;birth_gnd;occupations_gnd;publications_gnd;degrees_gnd;coordinates_wiki;lat;long;place_id
1677;03.02.;Sigmaringen;Amalie Zephyrine von Salm-Kyrburg;130489670;https://de.wikipedia.org/wiki/Amalie_Zephyrine_von_Salm-Kyrburg;HoSi Amalie;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1817;;AN;130489670;https://de.wikipedia.org/wiki/Amalie_Zephyrine_von_Salm-Kyrburg;lassberg-correspondent-0012;Amalie Zephyrine, Hohenzollern-Sigmaringen, Fürstin;female;1760;-;-;-;48.08666667,9.21638889;48.08666667;9.21638889;lassberg-place-0023
1927;21.10.;Inzigkofen;Amalie Zephyrine von Salm-Kyrburg;130489670;https://de.wikipedia.org/wiki/Amalie_Zephyrine_von_Salm-Kyrburg;HoSi Amalie;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1821;;AN;130489670;https://de.wikipedia.org/wiki/Amalie_Zephyrine_von_Salm-Kyrburg;lassberg-correspondent-0012;Amalie Zephyrine, Hohenzollern-Sigmaringen, Fürstin;female;1760;-;-;-;48.07166667,9.17555556;48.07166667;9.17555556;lassberg-place-0024
2385;11.10.;Inzigkofen;Amalie Zephyrine von Salm-Kyrburg;130489670;https://de.wikipedia.org/wiki/Amalie_Zephyrine_von_Salm-Kyrburg;HoSi Amalie;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1831;;AN;130489670;https://de.wikipedia.org/wiki/Amalie_Zephyrine_von_Salm-Kyrburg;lassberg-correspondent-0012;Amalie Zephyrine, Hohenzollern-Sigmaringen, Fürstin;female;1760;-;-;-;48.07166667,9.17555556;48.07166667;9.17555556;lassberg-place-0024
2407;07.03.;Sigmaringen;Amalie Zephyrine von Salm-Kyrburg;130489670;https://de.wikipedia.org/wiki/Amalie_Zephyrine_von_Salm-Kyrburg;HoSi Amalie;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1832;;AN;130489670;https://de.wikipedia.org/wiki/Amalie_Zephyrine_von_Salm-Kyrburg;lassberg-correspondent-0012;Amalie Zephyrine, Hohenzollern-Sigmaringen, Fürstin;female;1760;-;-;-;48.08666667,9.21638889;48.08666667;9.21638889;lassberg-place-0023
2640;26.08.;Inzigkofen;Amalie Zephyrine von Salm-Kyrburg;130489670;https://de.wikipedia.org/wiki/Amalie_Zephyrine_von_Salm-Kyrburg;HoSi Amalie;;K BLB;Karlsruhe;Badische Landesbibliothek;;;1838;;AN;130489670;https://de.wikipedia.org/wiki/Amalie_Zephyrine_von_Salm-Kyrburg;lassberg-correspondent-0012;Amalie Zephyrine, Hohenzollern-Sigmaringen, Fürstin;female;1760;-;-;-;48.07166667,9.17555556;48.07166667;9.17555556;lassberg-place-0024
1454;21.11.;Meersburg;Ambroise Zobel;-;-;Zobel;;K BLB;Karlsruhe;Badische Landesbibliothek;;;1850;;VON;-;-;lassberg-correspondent-0013;-;-;-;-;-;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
2905;24.03.;Augsburg;Andreas Eigner;116418842;https://de.wikipedia.org/wiki/Andreas_Eigner;Eigner;;K BLB;Karlsruhe;Badische Landesbibliothek;;;1846;;AN;116418842;https://de.wikipedia.org/wiki/Andreas_Eigner;lassberg-correspondent-0014;Eigner, Andreas;male;1801;Lehrer;1;-;48.36888889,10.89777778;48.36888889;10.89777778;lassberg-place-0025
1845;21.03.;Paris;Andreas von Merian;116891971;https://lobid.org/gnd/116891971;Merian;;K BLB;Karlsruhe;Badische Landesbibliothek;;;1820;;AN;116891971;https://lobid.org/gnd/116891971;lassberg-correspondent-0015;Merian, Andreas von;male;1772;Staatsrat,Linguist,Diplomat;3;-;48.85666667,2.35222222;48.85666667;2.35222222;lassberg-place-0026
2793;19.03.;Basel;Anna Catharina (Line) Burckhardt;-;-;Burckhardt L.;;D FH;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1843;;AN;-;-;lassberg-correspondent-0016;-;-;-;-;-;-;47.55472222,7.59055556;47.55472222;7.59055556;lassberg-place-0006
1432;14.10.;Meersburg;Anna von Arnswaldt;116352604;https://de.wikipedia.org/wiki/Anna_von_Arnswaldt;Arnswaldt Anna;163;B DS;Berlin;Deutsche Staatsbibliothek;;;1849;;VON;116352604;https://de.wikipedia.org/wiki/Anna_von_Arnswaldt;lassberg-correspondent-0017;Arnswaldt, Anna von;female;1801;-;-;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1435;31.11.;Meersburg;Anna von Arnswaldt;116352604;https://de.wikipedia.org/wiki/Anna_von_Arnswaldt;Arnswaldt Anna;174;B DS;Berlin;Deutsche Staatsbibliothek;;;1849;;VON;116352604;https://de.wikipedia.org/wiki/Anna_von_Arnswaldt;lassberg-correspondent-0017;Arnswaldt, Anna von;female;1801;-;-;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1448;22.06.;Meersburg;Anna von Arnswaldt;116352604;https://de.wikipedia.org/wiki/Anna_von_Arnswaldt;Arnswaldt Anna;;B DS;Berlin;Deutsche Staatsbibliothek;;;1850;;VON;116352604;https://de.wikipedia.org/wiki/Anna_von_Arnswaldt;lassberg-correspondent-0017;Arnswaldt, Anna von;female;1801;-;-;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
924;05.01.;Eppishausen;Annette von Droste-Hülshoff;118527533;https://de.wikipedia.org/wiki/Annette_von_Droste-H%C3%BClshoff;Droste Annette;3;N GN;Nürnberg;Germanisches Nationalmuseum;;26;1837;;VON;118527533;https://de.wikipedia.org/wiki/Annette_von_Droste-H%C3%BClshoff;lassberg-correspondent-0018;Droste-Hülshoff, Annette von;female;1797;Komponistin,Zeichnerin,Librettistin,Schriftstellerin;-;-;48.16666667,10.51666667;48.16666667;10.51666667;lassberg-place-0005
2397;Jan.;Rüschhaus;Annette von Droste-Hülshoff;118527533;https://de.wikipedia.org/wiki/Annette_von_Droste-H%C3%BClshoff;Droste Annette;;;;;Abschrift, Fragment;27,129;1832;;AN;118527533;https://de.wikipedia.org/wiki/Annette_von_Droste-H%C3%BClshoff;lassberg-correspondent-0018;Droste-Hülshoff, Annette von;female;1797;Komponistin,Zeichnerin,Librettistin,Schriftstellerin;-;-;-;-;;lassberg-place-0027
2567;18.03.;Rüschhaus;Annette von Droste-Hülshoff;118527533;https://de.wikipedia.org/wiki/Annette_von_Droste-H%C3%BClshoff;Droste Annette;;B SB;Berlin;Staatsbibliothek Preussischer Kulturbesitz;;27,211-17;1837;;AN;118527533;https://de.wikipedia.org/wiki/Annette_von_Droste-H%C3%BClshoff;lassberg-correspondent-0018;Droste-Hülshoff, Annette von;female;1797;Komponistin,Zeichnerin,Librettistin,Schriftstellerin;-;-;-;-;;lassberg-place-0027
402;29.03.;Aarau;Anton Aloys Meinrad Franz von Hohenzollern-Sigmaringen;131601555;https://de.wikipedia.org/wiki/Anton_Aloys_(Hohenzollern-Sigmaringen);HoSi Anton Aloys;;S SA;Sigmaringen;Staatsarchiv;;;1822;;VON;131601555;https://de.wikipedia.org/wiki/Anton_Aloys_(Hohenzollern-Sigmaringen);lassberg-correspondent-0019;Anton Aloys, Hohenzollern-Sigmaringen, Fürst;notKnown;1762;-;-;-;47.4,8.05;47.4;8.05;lassberg-place-0007
1653;05.04.;Sigmaringen;Anton Aloys Meinrad Franz von Hohenzollern-Sigmaringen;131601555;https://de.wikipedia.org/wiki/Anton_Aloys_(Hohenzollern-Sigmaringen);HoSi Anton Alois;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1813;;AN;131601555;https://de.wikipedia.org/wiki/Anton_Aloys_(Hohenzollern-Sigmaringen);lassberg-correspondent-0019;Anton Aloys, Hohenzollern-Sigmaringen, Fürst;notKnown;1762;-;-;-;48.08666667,9.21638889;48.08666667;9.21638889;lassberg-place-0023
1668;13.05.;Sigmaringen;Anton Aloys Meinrad Franz von Hohenzollern-Sigmaringen;131601555;https://de.wikipedia.org/wiki/Anton_Aloys_(Hohenzollern-Sigmaringen);HoSi Anton Alois;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1816;;AN;131601555;https://de.wikipedia.org/wiki/Anton_Aloys_(Hohenzollern-Sigmaringen);lassberg-correspondent-0019;Anton Aloys, Hohenzollern-Sigmaringen, Fürst;notKnown;1762;-;-;-;48.08666667,9.21638889;48.08666667;9.21638889;lassberg-place-0023
1943;12.04.;Sigmaringen;Anton Aloys Meinrad Franz von Hohenzollern-Sigmaringen;131601555;https://de.wikipedia.org/wiki/Anton_Aloys_(Hohenzollern-Sigmaringen);HoSi Anton Alois;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;Entwurf, von dritter Hand geschrieben;;1822;;AN;131601555;https://de.wikipedia.org/wiki/Anton_Aloys_(Hohenzollern-Sigmaringen);lassberg-correspondent-0019;Anton Aloys, Hohenzollern-Sigmaringen, Fürst;notKnown;1762;-;-;-;48.08666667,9.21638889;48.08666667;9.21638889;lassberg-place-0023
1944;Dass.;Sigmaringen;Anton Aloys Meinrad Franz von Hohenzollern-Sigmaringen;131601555;https://de.wikipedia.org/wiki/Anton_Aloys_(Hohenzollern-Sigmaringen);HoSi Anton Alois;;S SA;Sigmaringen;Staatsarchiv;;;1822;;AN;131601555;https://de.wikipedia.org/wiki/Anton_Aloys_(Hohenzollern-Sigmaringen);lassberg-correspondent-0019;Anton Aloys, Hohenzollern-Sigmaringen, Fürst;notKnown;1762;-;-;-;48.08666667,9.21638889;48.08666667;9.21638889;lassberg-place-0023
1706;22.12.;Heiligenberg;Anton Beller;1012176207;-;Beller;;L SA;Luzern;Staatsarchiv;;;1817;;AN;1012176207;-;lassberg-correspondent-0020;Beller, Anton;male;1774;Pfarrer,Dekan <Kirche>;-;-;47.82083333,9.3125;47.82083333;9.3125;lassberg-place-0018
1764;23.03.;Heiligenberg;Anton Beller;1012176207;-;Beller;;L SA;Luzern;Staatsarchiv;;;1818;;AN;1012176207;-;lassberg-correspondent-0020;Beller, Anton;male;1774;Pfarrer,Dekan <Kirche>;-;-;47.82083333,9.3125;47.82083333;9.3125;lassberg-place-0018
1625;20.02.;Donaueschingen;Anton Dilger;-;-;Dilger;;K BLB;Karlsruhe;Badische Landesbibliothek;Abschrift;;1808;;AN;-;-;lassberg-correspondent-0021;-;-;-;-;-;-;47.95305556,8.50333333;47.95305556;8.50333333;lassberg-place-0019
2804;16.06.;Engen;Anton Roos;-;-;Roos;;D FH;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1843;;AN;-;-;lassberg-correspondent-0022;-;-;-;-;-;-;-;-;;lassberg-place-0028
1853;17.04.;Mannheim;Artaria (Verlag);2030321-X;https://de.wikipedia.org/wiki/Artaria;Artaria;;L SA;Luzern;Staatsarchiv;;;1820;;AN;2030321-X;https://de.wikipedia.org/wiki/Artaria;lassberg-correspondent-0023;Artaria und Compagnie (Wien);CorporateBody;-;-;-;-;49.48777778,8.46611111;49.48777778;8.46611111;lassberg-place-0029
1413;27.06.;Meersburg;August Gustav Riedlinger;-;-;Riedlinger;;K BLB;Karlsruhe;Badische Landesbibliothek;;;1849;;VON;-;-;lassberg-correspondent-0024;-;-;-;-;-;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
2855;27.01.;Meersburg;August Gustav Riedlinger;-;-;Riedlinger;;K BLB;Karlsruhe;Badische Landesbibliothek;;;1845;;AN;-;-;lassberg-correspondent-0024;-;-;-;-;-;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
2977;25.02.;Meersburg;August Gustav Riedlinger;-;-;Riedlinger;;K BLB;Karlsruhe;Badische Landesbibliothek;;;1848;;AN;-;-;lassberg-correspondent-0024;-;-;-;-;-;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
3031;26.06.;Meersburg;August Gustav Riedlinger;-;-;Riedlinger;;K BLB;Karlsruhe;Badische Landesbibliothek;;;1849;;AN;-;-;lassberg-correspondent-0024;-;-;-;-;-;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1014;30.08.;Eppishausen;August Ludwig Reyscher;11874478X;https://de.wikipedia.org/wiki/August_Ludwig_Reyscher;Reyscher;236;S WLB;Stuttgart;Württembergische Landesbibliothek;;;1838;;VON;11874478X;https://de.wikipedia.org/wiki/August_Ludwig_Reyscher;lassberg-correspondent-0025;Reyscher, August Ludwig;male;1802;Politiker,Jurist;11;-;48.16666667,10.51666667;48.16666667;10.51666667;lassberg-place-0005
1019;24.09.;Eppishausen;August Ludwig Reyscher;11874478X;https://de.wikipedia.org/wiki/August_Ludwig_Reyscher;Reyscher;260;S WLB;Stuttgart;Württembergische Landesbibliothek;;;1838;;VON;11874478X;https://de.wikipedia.org/wiki/August_Ludwig_Reyscher;lassberg-correspondent-0025;Reyscher, August Ludwig;male;1802;Politiker,Jurist;11;-;48.16666667,10.51666667;48.16666667;10.51666667;lassberg-place-0005
1028;08.11.;Meersburg;August Ludwig Reyscher;11874478X;https://de.wikipedia.org/wiki/August_Ludwig_Reyscher;Reyscher;299;S WLB;Stuttgart;Württembergische Landesbibliothek;;;1838;;VON;11874478X;https://de.wikipedia.org/wiki/August_Ludwig_Reyscher;lassberg-correspondent-0025;Reyscher, August Ludwig;male;1802;Politiker,Jurist;11;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1032;05.12.;Eppishausen;August Ludwig Reyscher;11874478X;https://de.wikipedia.org/wiki/August_Ludwig_Reyscher;Reyscher;321;S WLB;Stuttgart;Württembergische Landesbibliothek;;;1838;;VON;11874478X;https://de.wikipedia.org/wiki/August_Ludwig_Reyscher;lassberg-correspondent-0025;Reyscher, August Ludwig;male;1802;Politiker,Jurist;11;-;48.16666667,10.51666667;48.16666667;10.51666667;lassberg-place-0005
1039;07.02.;Eppishausen;August Ludwig Reyscher;11874478X;https://de.wikipedia.org/wiki/August_Ludwig_Reyscher;Reyscher;30;S WLB;Stuttgart;Württembergische Landesbibliothek;;;1839;;VON;11874478X;https://de.wikipedia.org/wiki/August_Ludwig_Reyscher;lassberg-correspondent-0025;Reyscher, August Ludwig;male;1802;Politiker,Jurist;11;-;48.16666667,10.51666667;48.16666667;10.51666667;lassberg-place-0005
1061;05.09.;Meersburg;August Ludwig Reyscher;11874478X;https://de.wikipedia.org/wiki/August_Ludwig_Reyscher;Reyscher;139;S WLB;Stuttgart;Württembergische Landesbibliothek;;;1839;;VON;11874478X;https://de.wikipedia.org/wiki/August_Ludwig_Reyscher;lassberg-correspondent-0025;Reyscher, August Ludwig;male;1802;Politiker,Jurist;11;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1072;15.01.;Meersburg;August Ludwig Reyscher;11874478X;https://de.wikipedia.org/wiki/August_Ludwig_Reyscher;Reyscher;16;S WLB;Stuttgart;Württembergische Landesbibliothek;;;1840;;VON;11874478X;https://de.wikipedia.org/wiki/August_Ludwig_Reyscher;lassberg-correspondent-0025;Reyscher, August Ludwig;male;1802;Politiker,Jurist;11;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1197;30.09.;Meersburg;August Ludwig Reyscher;11874478X;https://de.wikipedia.org/wiki/August_Ludwig_Reyscher;Reyscher;;S WLB;Stuttgart;Württembergische Landesbibliothek;;51,161/t;1842;;VON;11874478X;https://de.wikipedia.org/wiki/August_Ludwig_Reyscher;lassberg-correspondent-0025;Reyscher, August Ludwig;male;1802;Politiker,Jurist;11;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1207;07.02.;Meersburg;August Ludwig Reyscher;11874478X;https://de.wikipedia.org/wiki/August_Ludwig_Reyscher;Reyscher;13;S WLB;Stuttgart;Württembergische Landesbibliothek;;;1843;;VON;11874478X;https://de.wikipedia.org/wiki/August_Ludwig_Reyscher;lassberg-correspondent-0025;Reyscher, August Ludwig;male;1802;Politiker,Jurist;11;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1219;A 05.;ohne_Ortsangabe;August Ludwig Reyscher;11874478X;https://de.wikipedia.org/wiki/August_Ludwig_Reyscher;Reyscher;?;B SA;Basel;Staatsarchiv des Kantons Basel-Stadt;Abschrift;43,129;1843;;VON;11874478X;https://de.wikipedia.org/wiki/August_Ludwig_Reyscher;lassberg-correspondent-0025;Reyscher, August Ludwig;male;1802;Politiker,Jurist;11;-;-;-;;lassberg-place-0003
1220;06.05.;Meersburg;August Ludwig Reyscher;11874478X;https://de.wikipedia.org/wiki/August_Ludwig_Reyscher;Reyscher;62;S WLB;Stuttgart;Württembergische Landesbibliothek;;;1843;;VON;11874478X;https://de.wikipedia.org/wiki/August_Ludwig_Reyscher;lassberg-correspondent-0025;Reyscher, August Ludwig;male;1802;Politiker,Jurist;11;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1228;16.07.;Meersburg;August Ludwig Reyscher;11874478X;https://de.wikipedia.org/wiki/August_Ludwig_Reyscher;Reyscher;98;S WLB;Stuttgart;Württembergische Landesbibliothek;;;1843;;VON;11874478X;https://de.wikipedia.org/wiki/August_Ludwig_Reyscher;lassberg-correspondent-0025;Reyscher, August Ludwig;male;1802;Politiker,Jurist;11;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
2642;03.09.;Tübingen;August Ludwig Reyscher;11874478X;https://de.wikipedia.org/wiki/August_Ludwig_Reyscher;Reyscher;;M SN;Marbach am Neckar;Schiller Nationalmuseum;;;1838;;AN;11874478X;https://de.wikipedia.org/wiki/August_Ludwig_Reyscher;lassberg-correspondent-0025;Reyscher, August Ludwig;male;1802;Politiker,Jurist;11;-;48.52,9.05555556;48.52;9.05555556;lassberg-place-0004
2646;Sept.;ohne_Ortsangabe;August Ludwig Reyscher;11874478X;https://de.wikipedia.org/wiki/August_Ludwig_Reyscher;Reyscher;;S WLB;Stuttgart;Württembergische Landesbibliothek;Entwurf;;1838;;AN;11874478X;https://de.wikipedia.org/wiki/August_Ludwig_Reyscher;lassberg-correspondent-0025;Reyscher, August Ludwig;male;1802;Politiker,Jurist;11;-;-;-;;lassberg-place-0003
2662;28.04.;Tübingen;August Ludwig Reyscher;11874478X;https://de.wikipedia.org/wiki/August_Ludwig_Reyscher;Reyscher;;M SN;Marbach am Neckar;Schiller Nationalmuseum;;;1839;;AN;11874478X;https://de.wikipedia.org/wiki/August_Ludwig_Reyscher;lassberg-correspondent-0025;Reyscher, August Ludwig;male;1802;Politiker,Jurist;11;-;48.52,9.05555556;48.52;9.05555556;lassberg-place-0004
2678;09.01.;Tübingen;August Ludwig Reyscher;11874478X;https://de.wikipedia.org/wiki/August_Ludwig_Reyscher;Reyscher;;M SN;Marbach am Neckar;Schiller Nationalmuseum;;;1840;;AN;11874478X;https://de.wikipedia.org/wiki/August_Ludwig_Reyscher;lassberg-correspondent-0025;Reyscher, August Ludwig;male;1802;Politiker,Jurist;11;-;48.52,9.05555556;48.52;9.05555556;lassberg-place-0004
2787;11.01.;Tübingen;August Ludwig Reyscher;11874478X;https://de.wikipedia.org/wiki/August_Ludwig_Reyscher;Reyscher;;M SN;Marbach am Neckar;Schiller Nationalmuseum;;;1843;;AN;11874478X;https://de.wikipedia.org/wiki/August_Ludwig_Reyscher;lassberg-correspondent-0025;Reyscher, August Ludwig;male;1802;Politiker,Jurist;11;-;48.52,9.05555556;48.52;9.05555556;lassberg-place-0004
2796;20.04.;Tübingen;August Ludwig Reyscher;11874478X;https://de.wikipedia.org/wiki/August_Ludwig_Reyscher;Reyscher;;M SN;Marbach am Neckar;Schiller Nationalmuseum;;;1843;;AN;11874478X;https://de.wikipedia.org/wiki/August_Ludwig_Reyscher;lassberg-correspondent-0025;Reyscher, August Ludwig;male;1802;Politiker,Jurist;11;-;48.52,9.05555556;48.52;9.05555556;lassberg-place-0004
2802;01.06.;Tübingen;August Ludwig Reyscher;11874478X;https://de.wikipedia.org/wiki/August_Ludwig_Reyscher;Reyscher;;M SN;Marbach am Neckar;Schiller Nationalmuseum;;;1843;;AN;11874478X;https://de.wikipedia.org/wiki/August_Ludwig_Reyscher;lassberg-correspondent-0025;Reyscher, August Ludwig;male;1802;Politiker,Jurist;11;-;48.52,9.05555556;48.52;9.05555556;lassberg-place-0004
2805;13.07.;Tübingen;August Ludwig Reyscher;11874478X;https://de.wikipedia.org/wiki/August_Ludwig_Reyscher;Reyscher;;M SN;Marbach am Neckar;Schiller Nationalmuseum;;;1843;;AN;11874478X;https://de.wikipedia.org/wiki/August_Ludwig_Reyscher;lassberg-correspondent-0025;Reyscher, August Ludwig;male;1802;Politiker,Jurist;11;-;48.52,9.05555556;48.52;9.05555556;lassberg-place-0004
944;13.10.;Eppishausen;August Naef;101891733;https://de.wikipedia.org/wiki/August_Naef;Näf;174;SG KB;St.Gallen;Kantonsbibliothek;;;1837;;VON;101891733;https://de.wikipedia.org/wiki/August_Naef;lassberg-correspondent-0026;Naef, August;male;1806;Stadtschreiber,Politiker;1;-;48.16666667,10.51666667;48.16666667;10.51666667;lassberg-place-0005
976;13.03.;Eppishausen;August Naef;101891733;https://de.wikipedia.org/wiki/August_Naef;Näf;;SG KB;St.Gallen;Kantonsbibliothek;;;1838;;VON;101891733;https://de.wikipedia.org/wiki/August_Naef;lassberg-correspondent-0026;Naef, August;male;1806;Stadtschreiber,Politiker;1;-;48.16666667,10.51666667;48.16666667;10.51666667;lassberg-place-0005
978;15.03.;Eppishausen;August Naef;101891733;https://de.wikipedia.org/wiki/August_Naef;Näf;79;SG KB;St.Gallen;Kantonsbibliothek;;;1838;;VON;101891733;https://de.wikipedia.org/wiki/August_Naef;lassberg-correspondent-0026;Naef, August;male;1806;Stadtschreiber,Politiker;1;-;48.16666667,10.51666667;48.16666667;10.51666667;lassberg-place-0005
999;03.07.;Sigmaringen_Eppish.;August Naef;101891733;https://de.wikipedia.org/wiki/August_Naef;Näf;;SG KB;St.Gallen;Kantonsbibliothek;gedruckte Anzeige;;1838;;VON;101891733;https://de.wikipedia.org/wiki/August_Naef;lassberg-correspondent-0026;Naef, August;male;1806;Stadtschreiber,Politiker;1;-;-;-;;lassberg-place-0030
1261;24.04.;Meersburg;August Naef;101891733;https://de.wikipedia.org/wiki/August_Naef;Näf;61;SG KB;St.Gallen;Kantonsbibliothek;;;1845;;VON;101891733;https://de.wikipedia.org/wiki/August_Naef;lassberg-correspondent-0026;Naef, August;male;1806;Stadtschreiber,Politiker;1;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1493;22.07.;Meersburg;August Naef;101891733;https://de.wikipedia.org/wiki/August_Naef;Näf;;SG KB;St.Gallen;Kantonsbibliothek;;;1853;;VON;101891733;https://de.wikipedia.org/wiki/August_Naef;lassberg-correspondent-0026;Naef, August;male;1806;Stadtschreiber,Politiker;1;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1416;03.07.;Meersburg;August von Arnswaldt;116352612;https://de.wikipedia.org/wiki/August_von_Arnswaldt;Arnswaldt Aug.;96;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;3,139;1849;;VON;116352612;https://de.wikipedia.org/wiki/August_von_Arnswaldt;lassberg-correspondent-0027;Arnswaldt, August Friedrich Ernst von;male;1798;Schriftsteller,Theologe;1;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1478;13.01.;Meersburg;August von Bayer;116096926;https://de.wikipedia.org/wiki/August_von_Bayer;Bayer August;;K BLB;Karlsruhe;Badische Landesbibliothek;;;1853;;VON;116096926;https://de.wikipedia.org/wiki/August_von_Bayer;lassberg-correspondent-0028;Bayer, August von;male;1803;Konservator,Maler,Architekt;14;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
2835;08.07.;Baden-Baden;August von Bayer;116096926;https://de.wikipedia.org/wiki/August_von_Bayer;Bayer August;;F UB;Freiburg i.Br.;Universitätsbibliothek;;;1844;;AN;116096926;https://de.wikipedia.org/wiki/August_von_Bayer;lassberg-correspondent-0028;Bayer, August von;male;1803;Konservator,Maler,Architekt;14;-;48.76277778,8.24083333;48.76277778;8.24083333;lassberg-place-0031
